tickerSymbol,trendPriceRelationship,currentTrend,previousTrend,currentPrice,previousPrice,topOccurrences,reason,timeScanned
RCON,N/A,0.0,0.0,,,0,low result,08:43
RCAT,N/A,0.0,0.0,,,0,low result,08:43
RAVE,N/A,0.0,0.0,,,0,low result,08:43
RBCN,N/A,0.0,0.0,,,0,no data,08:43
RAIL,N/A,0.0,0.0,,,0,low result,08:43
QUMU,N/A,0.0,0.0,,,0,low result,08:43
RACB,N/A,0.0,0.0,,,0,no data,08:43
RCG,N/A,0.0,0.0,,,0,low result,08:43
RAM,N/A,0.0,0.0,,,0,spiked data,08:43
QRHC,N/A,0.0,0.0,,,0,low result,08:43
QUBT,N/A,0.0,0.0,,,1,spiked data,08:43
QUIK,N/A,0.0,0.0,,,0,low result,08:43
QLI,N/A,0.0,0.0,,,0,no data,08:43
QMCO,N/A,0.0,0.0,,,0,low result,08:43
QTNT,N/A,0.0,0.0,,,0,low result,08:43
QUAD,N/A,0.0,0.0,,,0,low result,08:43
QTT,N/A,0.0,0.0,,,0,low result,08:43
QLGN,N/A,0.0,0.0,,,0,low result,08:43
QH,N/A,0.0,0.0,,,0,low result,08:43
QD,N/A,0.0,0.0,,,0,low result,08:43
PZG,N/A,0.0,0.0,,,0,low result,08:43
QK,N/A,0.0,0.0,,,0,low result,08:43
QFTA,N/A,0.0,0.0,,,0,no data,08:43
QIPT,N/A,0.0,0.0,,,0,low result,08:43
QELL,N/A,0.0,0.0,,,0,low result,08:43
PWFL,N/A,0.0,0.0,,,0,low result,08:43
PYPD,N/A,0.0,0.0,,,0,low result,08:43
PXS,N/A,0.0,0.0,,,0,low result,08:43
PUYI,N/A,0.0,0.0,,,0,no data,08:43
PULM,N/A,0.0,0.0,,,0,low result,08:43
PVL,N/A,0.0,0.0,,,0,low result,08:43
PUCK,N/A,0.0,0.0,,,0,low result,08:43
PXLW,N/A,0.0,0.0,,,0,low result,08:43
PTN,N/A,0.0,0.0,,,0,low result,08:43
PTK,N/A,0.0,0.0,,,0,low result,08:43
PTRS,N/A,0.0,0.0,,,0,no data,08:43
PTMN,N/A,0.0,0.0,,,0,low result,08:43
PTOC,N/A,0.0,0.0,,,0,no data,08:43
PTPI,N/A,0.0,0.0,,,0,no data,08:43
PTIC,N/A,0.0,0.0,,,0,no data,08:43
PTIX,N/A,0.0,0.0,,,0,low result,08:43
PTE,N/A,0.0,0.0,,,0,spiked data,08:43
PSTI,N/A,0.0,0.0,,,0,low result,08:43
PT,N/A,0.0,0.0,,,0,low result,08:43
PSTX,N/A,0.0,0.0,,,0,low result,08:43
PSTV,N/A,0.0,0.0,,,0,low result,08:43
PSPC,N/A,0.0,0.0,,,0,no data,08:43
PSAG,N/A,0.0,0.0,,,0,no data,08:43
PSHG,N/A,0.0,0.0,,,0,low result,08:43
PRPH,N/A,0.0,0.0,,,0,spiked data,08:43
PRTK,N/A,0.0,0.0,,,0,low result,08:43
PRPO,N/A,0.0,0.0,,,0,low result,08:43
PRTH,N/A,0.0,0.0,,,0,low result,08:43
PRQR,N/A,0.0,0.0,,,0,low result,08:43
PRT,N/A,0.0,0.0,,,0,low result,08:43
PRSR,N/A,0.0,0.0,,,0,no data,08:43
PRFX,N/A,0.0,0.0,,,0,low result,08:43
PPBT,N/A,0.0,0.0,,,0,spiked data,08:43
PPIH,N/A,0.0,0.0,,,0,low result,08:43
PPT,N/A,0.0,0.0,,,0,spiked data,08:43
PROG,N/A,0.0,0.0,,,0,low result,08:43
PPSI,N/A,0.0,0.0,,,0,low result,08:43
PPTA,N/A,0.0,0.0,,,0,low result,08:44
PPGH,N/A,0.0,0.0,,,0,no data,08:44
PNT,N/A,0.0,0.0,,,0,low result,08:44
POLA,N/A,0.0,0.0,,,0,low result,08:44
POND,N/A,0.0,0.0,,,0,low result,08:44
POAI,N/A,0.0,0.0,,,0,low result,08:44
POW,N/A,0.0,0.0,,,0,spiked data,08:44
PNBK,N/A,0.0,0.0,,,0,low result,08:44
PNNT,N/A,0.0,0.0,,,0,low result,08:44
PMVC,N/A,0.0,0.0,,,0,no data,08:44
PLMI,N/A,0.0,0.0,,,0,no data,08:44
PLM,N/A,0.0,0.0,,,0,low result,08:44
PME,N/A,0.0,0.0,,,0,low result,08:44
PMD,N/A,0.0,0.0,,,0,low result,08:44
PIRS,N/A,0.0,0.0,,,0,low result,08:44
PICC,N/A,0.0,0.0,,,0,no data,08:44
PIAI,N/A,0.0,0.0,,,0,no data,08:44
PIXY,N/A,0.0,0.0,,,0,low result,08:44
PIM,N/A,0.0,0.0,,,0,spiked data,08:44
PLAG,N/A,0.0,0.0,,,0,low result,08:44
PIPP,N/A,0.0,0.0,,,0,low result,08:44
PLG,N/A,0.0,0.0,,,0,low result,08:44
PHT,N/A,0.0,0.0,,,0,low result,08:44
PHCF,N/A,0.0,0.0,,,0,low result,08:44
PHGE,N/A,0.0,0.0,,,0,low result,08:44
PHIO,N/A,0.0,0.0,,,0,low result,08:44
PHUN,N/A,0.0,2.028,,,1,low result,08:41
PHAS,N/A,0.0,0.0,,,0,low result,08:44
PHIC,N/A,0.0,0.0,,,0,no data,08:44
PHX,N/A,0.0,0.0,,,0,spiked data,08:44
PFMT,N/A,0.0,0.0,,,0,low result,08:44
PETZ,N/A,0.0,0.0,,,0,low result,08:44
PGRW,N/A,0.0,0.0,,,0,no data,08:44
PESI,N/A,0.0,0.0,,,0,low result,08:44
PFDR,N/A,0.0,0.0,,,0,no data,08:44
PFIE,N/A,0.0,0.0,,,0,low result,08:44
PFIN,N/A,0.0,0.0,,,0,low result,08:44
PEI,N/A,0.0,0.0,,,0,low result,08:44
PCTI,N/A,0.0,0.0,,,0,low result,08:44
PDAC,N/A,0.0,0.0,,,0,spiked data,08:44
PCYG,N/A,0.0,0.0,,,0,low result,08:44
PED,N/A,0.0,0.0,,,0,low result,08:50
PCF,N/A,0.0,0.0,,,0,low result,08:50
PCK,N/A,0.0,0.0,,,0,low result,08:50
PDOT,N/A,0.0,0.0,,,0,no data,08:50
PCSA,N/A,0.0,0.0,,,0,low result,08:50
PBPB,N/A,0.0,0.0,,,0,low result,08:50
PBT,N/A,0.0,0.0,,,0,low result,08:50
PBYI,N/A,0.0,0.0,,,0,low result,08:50
PANL,N/A,0.0,0.0,,,0,low result,08:44
PAYS,N/A,0.0,0.0,,,0,low result,08:44
PAQC,N/A,0.0,0.0,,,0,no data,08:44
PBLA,N/A,0.0,0.0,,,0,low result,08:44
PANA,N/A,0.0,0.0,,,0,low result,08:44
OXBR,N/A,0.0,0.0,,,0,low result,08:44
PACX,N/A,0.0,0.0,,,0,low result,08:44
OTIC,N/A,0.0,0.0,,,0,low result,08:44
OTLK,N/A,0.0,0.0,,,0,spiked data,08:44
OVID,N/A,0.0,0.0,,,0,low result,08:44
OXSQ,N/A,0.0,0.0,,,0,low result,08:44
PALI,N/A,0.0,0.0,,,0,low result,08:44
OSTR,N/A,0.0,0.0,,,0,no data,08:44
OSAT,N/A,0.0,0.0,,,1,low result,08:44
OSI,N/A,0.0,0.0,,,0,low result,08:44
OSN,N/A,0.0,0.0,,,0,no data,08:44
ORTX,N/A,0.0,0.0,,,0,spiked data,08:44
OSG,N/A,0.0,0.0,,,0,low result,08:44
OSS,N/A,0.0,0.0,,,0,low result,08:44
OSMT,N/A,0.0,0.0,,,0,low result,08:44
OPTT,N/A,0.0,0.0,,,0,spiked data,08:44
OPTN,N/A,0.0,0.0,,,0,low result,08:44
ORN,N/A,0.0,0.0,,,0,low result,08:44
ORGS,N/A,0.0,0.0,,,0,spiked data,08:44
OPT,N/A,0.0,0.0,,,0,low result,08:44
ORIA,N/A,0.0,0.0,,,0,no data,08:44
OPHC,N/A,0.0,0.0,,,0,low result,08:44
ONDS,N/A,0.0,0.0,,,0,low result,08:44
ONCT,N/A,0.0,3.681,,,1,front zeros,08:41
OPA,N/A,0.0,0.0,,,0,low result,08:44
ONVO,N/A,0.0,0.0,,,0,low result,08:44
OPGN,N/A,0.0,0.0,,,0,spiked data,08:44
ONE,N/A,0.0,0.0,,,0,low result,08:44
ONCY,N/A,0.0,0.0,,,0,low result,08:44
ONTX,N/A,0.0,0.0,,,0,low result,08:44
OMEG,N/A,0.0,0.0,,,0,low result,08:44
OGEN,N/A,0.0,0.0,,,0,front zeros,08:44
OIIM,N/A,0.0,0.0,,,0,low result,08:44
OIA,N/A,0.0,0.0,,,0,low result,08:44
OLB,N/A,0.0,0.0,,,0,low result,08:44
OMEX,N/A,0.0,0.0,,,0,low result,08:44
ONCS,N/A,0.0,0.0,,,0,low result,08:44
OIS,N/A,0.0,0.0,,,0,low result,08:44
ODT,N/A,0.0,0.0,,,0,low result,08:44
OESX,N/A,0.0,0.0,,,0,low result,08:44
OG,N/A,0.0,0.0,,,0,spiked data,08:44
OFS,N/A,0.0,0.0,,,0,low result,08:44
OEPW,N/A,0.0,0.0,,,0,no data,08:44
OCUP,N/A,0.0,0.0,,,0,low result,08:44
OCX,N/A,0.0,0.0,,,0,low result,08:44
OEG,N/A,0.0,0.0,,,0,spiked data,08:44
OBLG,N/A,0.0,0.0,,,0,low result,08:44
OCC,N/A,0.0,0.0,,,0,low result,08:44
OCAX,N/A,0.0,0.0,,,0,no data,08:44
NYMX,N/A,0.0,0.0,,,0,low result,08:44
OCG,N/A,0.0,0.0,,,0,low result,08:44
OACB,N/A,0.0,0.0,,,0,no data,08:44
OBSV,N/A,0.0,2.653,,,1,low result,08:41
OCA,N/A,0.0,0.0,,,0,low result,08:44
NXTC,N/A,0.0,0.0,,,0,low result,08:44
NXU,N/A,0.0,0.0,,,0,no data,08:44
NVOS,N/A,0.0,0.0,,,0,low result,08:44
NXTP,N/A,0.0,0.0,,,0,low result,08:44
NWHM,N/A,0.0,0.0,,,0,low result,08:44
NXTD,N/A,0.0,0.0,,,0,spiked data,08:44
NVIV,N/A,0.0,0.0,,,0,low result,08:44
NVSA,N/A,0.0,0.0,,,0,no data,08:44
NTIP,N/A,0.0,0.0,,,0,low result,08:44
NTWK,N/A,0.0,0.0,,,0,low result,08:44
NUZE,N/A,0.0,0.0,,,0,low result,08:44
NSTC,N/A,0.0,0.0,,,0,no data,08:44
NVFY,N/A,0.0,0.0,,,0,low result,08:44
NSTD,N/A,0.0,0.0,,,0,no data,08:44
NUWE,N/A,0.0,0.0,,,0,low result,08:44
NVCN,N/A,0.0,0.0,,,0,low result,08:44
NSTB,N/A,0.0,0.0,,,0,low result,08:44
NRBO,N/A,0.0,0.0,,,0,low result,08:44
NSL,N/A,0.0,0.0,,,0,low result,08:44
NRAC,N/A,0.0,0.0,,,0,no data,08:44
NRT,N/A,0.0,0.0,,,0,low result,08:44
NSPR,N/A,0.0,0.0,,,0,low result,08:44
NSH,N/A,0.0,0.0,,,0,low result,08:44
NRO,N/A,0.0,0.0,,,0,too many zeros,08:44
NMTR,N/A,0.0,0.0,,,0,spiked data,08:44
NR,N/A,0.0,0.0,,,0,low result,08:44
NNA,N/A,0.0,0.0,,,0,low result,08:44
NNBR,N/A,0.0,0.0,,,0,low result,08:44
NNVC,N/A,0.0,0.0,,,0,low result,08:44
NPTN,N/A,0.0,0.0,,,0,low result,08:44
NOAC,N/A,0.0,0.0,,,0,no data,08:50
NLSP,N/A,0.0,0.0,,,0,low result,08:50
NMTC,N/A,0.0,0.0,,,0,low result,08:50
NM,N/A,0.0,0.0,,,0,low result,08:50
NMRD,N/A,0.0,0.0,,,0,low result,08:50
NML,N/A,0.0,0.0,,,0,low result,08:50
NMG,N/A,0.0,0.0,,,0,low result,08:50
NLTX,N/A,0.0,0.0,,,0,no data,08:50
NMMC,N/A,0.0,0.0,,,0,no data,08:45
NISN,N/A,0.0,0.0,,,0,low result,08:45
NINE,N/A,0.0,0.0,,,0,low result,08:45
NGCA,N/A,0.0,0.0,,,0,low result,08:45
NGS,N/A,0.0,0.0,,,0,spiked data,08:45
NL,N/A,0.0,0.0,,,0,low result,08:45
NH,N/A,0.0,0.0,,,0,front zeros,08:45
NGL,N/A,0.0,0.0,,,0,low result,08:45
NHTC,N/A,0.0,0.0,,,0,low result,08:45
NGC,N/A,0.0,0.0,,,0,low result,08:45
NERV,N/A,0.0,0.0,,,0,low result,08:45
NDAC,N/A,0.0,0.0,,,0,no data,08:45
NEON,N/A,0.0,0.0,,,0,low result,08:45
NCMI,N/A,0.0,0.0,,,0,low result,08:45
NCZ,N/A,0.0,0.0,,,0,low result,08:45
NCNA,N/A,0.0,0.0,,,0,low result,08:45
NDRA,N/A,0.0,0.0,,,0,spiked data,08:45
NBY,N/A,0.0,0.0,,,0,low result,08:45
NBST,N/A,0.0,0.0,,,0,no data,08:45
NBSE,N/A,0.0,0.0,,,0,low result,08:45
NBEV,N/A,0.0,0.0,,,0,spiked data,08:45
NAVB,N/A,0.0,0.0,,,0,low result,08:45
NAT,N/A,0.0,5.701,,,1,spiked data,08:41
MVO,N/A,0.0,0.0,,,0,low result,08:45
MYO,N/A,0.0,0.0,,,0,low result,08:45
MTR,N/A,0.0,0.0,,,0,low result,08:45
NAAC,N/A,0.0,0.0,,,0,no data,08:45
MYMD,N/A,0.0,0.0,,,0,low result,08:45
MYSZ,N/A,0.0,0.0,,,0,low result,08:45
MXC,N/A,0.0,0.0,,,0,low result,08:45
MTP,N/A,0.0,0.0,,,0,low result,08:45
MTBC,N/A,0.0,0.0,,,0,low result,08:45
MTNB,N/A,0.0,0.0,,,0,low result,08:45
MTAC,N/A,0.0,0.0,,,0,low result,08:45
MTEM,N/A,0.0,0.0,,,0,low result,08:45
MSN,N/A,0.0,1.396,,,0,low result,08:41
MTC,N/A,0.0,0.0,,,0,low result,08:45
MTCR,N/A,0.0,0.0,,,0,low result,08:45
MTA,N/A,0.0,0.0,,,0,low result,08:45
MREO,N/A,0.0,0.0,,,0,low result,08:45
MSD,N/A,0.0,0.0,,,0,low result,08:45
MSAC,N/A,0.0,0.0,,,0,no data,08:45
MRAM,N/A,0.0,0.0,,,0,low result,08:45
MRKR,N/A,0.0,0.0,,,0,low result,08:45
MRAC,N/A,0.0,0.0,,,0,no data,08:45
MRM,N/A,0.0,0.0,,,0,low result,08:45
MPAC,N/A,0.0,0.0,,,0,low result,08:45
MOHO,N/A,0.0,0.0,,,0,low result,08:45
MOGU,N/A,0.0,0.0,,,0,low result,08:45
MOSY,N/A,0.0,0.0,,,0,low result,08:45
MOTN,N/A,0.0,0.0,,,0,low result,08:45
MOVE,N/A,0.0,0.0,,,0,low result,08:45
MOTS,N/A,0.0,0.0,,,0,spiked data,08:45
MON,N/A,0.0,0.0,,,0,low result,08:45
MMMB,N/A,0.0,0.0,,,0,low result,08:45
MNDO,N/A,0.0,0.0,,,0,low result,08:45
MN,N/A,0.0,0.0,,,0,low result,08:45
MOGO,N/A,0.0,0.0,,,0,low result,08:45
MNPR,N/A,0.0,0.0,,,0,low result,08:45
MNTX,N/A,0.0,0.0,,,0,low result,08:45
MNOV,N/A,0.0,0.0,,,0,low result,08:45
MMT,N/A,0.0,0.0,,,0,low result,08:45
MITQ,N/A,0.0,0.0,,,0,low result,08:45
MLAC,N/A,0.0,0.0,,,0,low result,08:45
MMLP,N/A,0.0,0.0,,,0,low result,08:45
MLSS,N/A,0.0,0.0,,,0,low result,08:45
MKTY,N/A,0.0,0.0,,,0,low result,08:45
MITC,N/A,0.0,0.0,,,0,spiked data,08:45
MKD,N/A,0.0,0.0,,,0,low result,08:45
MITO,N/A,0.0,0.0,,,0,low result,08:45
MHLD,N/A,0.0,0.0,,,0,low result,08:45
MINM,N/A,0.0,0.0,,,0,low result,08:45
MHF,N/A,0.0,0.0,,,0,no data,08:45
MIST,N/A,0.0,0.0,,,0,spiked data,08:45
MICT,N/A,0.0,0.0,,,0,spiked data,08:45
MIND,N/A,0.0,0.0,,,0,low result,08:45
MIN,N/A,0.0,0.0,,,0,spiked data,08:45
MGTA,N/A,0.0,0.0,,,0,low result,08:45
MFV,N/A,0.0,0.0,,,0,no data,08:45
MFIN,N/A,0.0,0.0,,,0,low result,08:45
MGF,N/A,0.0,0.0,,,0,low result,08:45
METC,N/A,0.0,0.0,,,0,low result,08:45
METX,N/A,0.0,0.0,,,0,low result,08:45
MFD,N/A,0.0,0.0,,,0,spiked data,08:45
MFH,N/A,0.0,0.0,,,0,low result,08:45
MFM,N/A,0.0,0.0,,,0,low result,08:45
MDVL,N/A,0.0,0.0,,,0,low result,08:45
MEDS,N/A,0.0,0.0,,,0,spiked data,08:45
MDRR,N/A,0.0,0.0,,,0,low result,08:45
MDWD,N/A,0.0,0.0,,,0,spiked data,08:45
MESA,N/A,0.0,0.0,,,0,low result,08:45
MDNA,N/A,0.0,0.0,,,0,spiked data,08:45
MDJH,N/A,0.0,0.0,,,0,low result,08:45
MEIP,N/A,0.0,0.0,,,0,low result,08:45
MCMJ,N/A,0.0,0.0,,,0,low result,08:50
MDGS,N/A,0.0,0.0,,,0,low result,08:50
MCHX,N/A,0.0,0.0,,,0,low result,08:50
MDH,N/A,0.0,0.0,,,0,low result,08:50
MCR,N/A,0.0,0.0,,,0,low result,08:50
MDIA,N/A,0.0,0.0,,,0,low result,08:50
MCBC,N/A,0.0,0.0,,,0,low result,08:50
MCN,N/A,0.0,0.0,,,0,low result,08:50
MBIO,N/A,0.0,0.0,,,0,low result,08:45
MCAD,N/A,0.0,0.0,,,0,low result,08:45
MBRX,N/A,0.0,0.0,,,0,spiked data,08:45
MBII,N/A,0.0,0.0,,,0,low result,08:45
MBOT,N/A,0.0,0.0,,,0,low result,08:45
MCAE,N/A,0.0,0.0,,,0,no data,08:45
MCAF,N/A,0.0,0.0,,,0,no data,08:45
MBTC,N/A,0.0,0.0,,,0,low result,08:45
MARK,N/A,0.0,1.381,,,0,low result,08:41
MACA,N/A,0.0,0.0,,,0,low result,08:45
MACQ,N/A,0.0,0.0,,,0,low result,08:45
MAGS,N/A,0.0,0.0,,,0,spiked data,08:45
MACC,N/A,0.0,0.0,,,0,no data,08:45
MARPS,N/A,0.0,0.0,,,0,low result,08:45
MAQC,N/A,0.0,0.0,,,0,no data,08:45
MACK,N/A,0.0,0.0,,,0,low result,08:45
LXU,N/A,0.0,0.0,,,0,spiked data,08:45
LVTX,N/A,0.0,0.0,,,0,low result,08:45
LXEH,N/A,0.0,0.0,,,0,no data,08:45
LYRA,N/A,0.0,0.0,,,0,low result,08:45
LWAC,N/A,0.0,0.0,,,0,low result,08:45
LYTS,N/A,0.0,0.0,,,0,low result,08:45
LYL,N/A,0.0,0.0,,,0,low result,08:45
LWAY,N/A,0.0,0.0,,,0,low result,08:45
LUMO,N/A,0.0,0.0,,,0,low result,08:45
LSEA,N/A,0.0,0.0,,,0,no data,08:45
LTRPA,N/A,0.0,0.0,,,0,no data,08:45
LVRA,N/A,0.0,0.0,,,0,no data,08:45
LUXA,N/A,0.0,0.0,,,0,low result,08:45
LTBR,N/A,0.0,0.0,,,0,low result,08:45
LTRX,N/A,0.0,0.0,,,0,low result,08:45
LSAQ,N/A,0.0,0.0,,,0,no data,08:45
LQDA,N/A,0.0,0.0,,,0,low result,08:45
LPTH,N/A,0.0,0.0,,,0,low result,08:45
LOGC,N/A,0.0,0.0,,,0,low result,08:45
LPCN,N/A,0.0,0.0,,,0,low result,08:45
LPTX,N/A,0.0,0.0,,,0,low result,08:45
LOKB,N/A,0.0,0.0,,,0,low result,08:45
LOV,N/A,0.0,0.0,,,0,low result,08:45
LODE,N/A,0.0,0.0,,,0,low result,08:45
LND,N/A,0.0,0.0,,,0,low result,08:45
LMFA,N/A,0.0,0.0,,,0,low result,08:45
LMB,N/A,0.0,0.0,,,0,low result,08:45
LNFA,N/A,0.0,0.0,,,0,no data,08:45
LOAN,N/A,0.0,0.0,,,0,low result,08:45
LNSR,N/A,0.0,0.0,,,0,no data,08:45
LMNL,N/A,0.0,0.0,,,0,low result,08:45
LMAO,N/A,0.0,0.0,,,0,low result,08:45
LIZI,N/A,0.0,0.0,,,0,spiked data,08:45
LLNW,N/A,0.0,0.0,,,0,low result,08:45
LIVX,N/A,0.0,0.0,,,0,low result,08:45
LIXT,N/A,0.0,0.0,,,0,low result,08:45
LJPC,N/A,0.0,0.0,,,0,low result,08:45
LJAQ,N/A,0.0,0.0,,,0,no data,08:45
LINK,N/A,0.0,0.0,,,0,spiked data,08:45
LIFE,N/A,0.0,0.0,,,0,low result,08:45
LINC,N/A,0.0,0.0,,,0,low result,08:45
LITB,N/A,0.0,0.0,,,0,low result,08:45
LIII,N/A,0.0,0.0,,,0,no data,08:45
LHDX,N/A,0.0,0.0,,,0,low result,08:45
LIQT,N/A,0.0,0.0,,,0,low result,08:45
LHC,N/A,0.0,0.0,,,0,low result,08:45
LGHL,N/A,0.0,0.0,,,0,spiked data,08:45
LGVN,N/A,0.0,0.0,,,0,spiked data,08:45
LFT,N/A,0.0,0.0,,,0,low result,08:45
LEXX,N/A,0.0,0.0,,,0,spiked data,08:45
LHAA,N/A,0.0,0.0,,,0,no data,08:45
LFVN,N/A,0.0,0.0,,,0,low result,08:45
LFTR,N/A,0.0,0.0,,,0,low result,08:45
LCTX,N/A,0.0,0.0,,,0,low result,08:45
LCI,N/A,0.0,0.0,,,0,spiked data,08:45
LEJU,N/A,0.0,0.0,,,0,low result,08:45
LEDS,N/A,0.0,0.0,,,0,spiked data,08:45
LDHA,N/A,0.0,0.0,,,0,no data,08:45
LCAP,N/A,0.0,0.0,,,0,no data,08:45
LBPS,N/A,0.0,0.0,,,0,low result,08:45
LEGA,N/A,0.0,0.0,,,0,low result,08:45
KURI,N/A,0.0,0.0,,,0,low result,08:45
KXIN,N/A,0.0,0.0,,,0,spiked data,08:45
LAIX,N/A,0.0,0.0,,,0,low result,08:45
KVSA,N/A,0.0,0.0,,,0,low result,08:45
KZR,N/A,0.0,0.0,,,0,low result,08:45
LBPH,N/A,0.0,0.0,,,0,no data,08:45
LAAA,N/A,0.0,0.0,,,0,no data,08:45
KZIA,N/A,0.0,0.0,,,0,low result,08:45
KULR,N/A,0.0,0.0,,,0,low result,08:45
KUKE,N/A,0.0,0.0,,,0,low result,08:45
KTCC,N/A,0.0,0.0,,,0,low result,08:50
KSMT,N/A,0.0,0.0,,,0,low result,08:50
KRMD,N/A,0.0,0.0,,,0,low result,08:50
KRNL,N/A,0.0,0.0,,,0,low result,08:50
KTRA,N/A,0.0,0.0,,,0,low result,08:50
KSI,N/A,0.0,0.0,,,0,low result,08:50
KOR,N/A,0.0,0.0,,,0,low result,08:50
KMPH,N/A,0.0,0.0,,,0,spiked data,08:50
KRKR,N/A,0.0,0.0,,,0,low result,08:46
KMDA,N/A,0.0,0.0,,,0,spiked data,08:46
KNDI,N/A,0.0,0.0,,,0,low result,08:46
KRBP,N/A,0.0,0.0,,,0,low result,08:46
KMF,N/A,0.0,0.0,,,0,low result,08:46
KLXE,N/A,0.0,0.0,,,0,spiked data,08:46
KLR,N/A,0.0,0.0,,,0,spiked data,08:46
KIII,N/A,0.0,0.0,,,0,no data,08:46
KIQ,N/A,0.0,0.0,,,0,low result,08:46
KINZ,N/A,0.0,0.0,,,0,no data,08:46
KINS,N/A,0.0,0.0,,,0,low result,08:46
KIN,N/A,0.0,0.0,,,0,low result,08:46
KLDO,N/A,0.0,0.0,,,0,low result,08:46
KLAQ,N/A,0.0,0.0,,,0,no data,08:46
KERN,N/A,0.0,0.0,,,0,low result,08:46
KFS,N/A,0.0,0.0,,,0,low result,08:46
KALA,N/A,0.0,0.0,,,0,low result,08:46
KAVL,N/A,0.0,0.0,,,0,low result,08:46
KBSF,N/A,0.0,0.0,,,0,low result,08:46
KFFB,N/A,0.0,0.0,,,0,low result,08:46
KBNT,N/A,0.0,0.0,,,0,low result,08:46
KCAC,N/A,0.0,0.0,,,0,low result,08:46
JVA,N/A,0.0,0.0,,,0,low result,08:46
KAII,N/A,0.0,0.0,,,0,no data,08:46
KAIR,N/A,0.0,0.0,,,0,no data,08:46
JYAC,N/A,0.0,0.0,,,0,no data,08:46
JZXN,N/A,0.0,0.0,,,0,low result,08:46
JWEL,N/A,0.0,0.0,,,0,low result,08:46
JT,N/A,0.0,0.0,,,0,low result,08:46
JP,N/A,0.0,0.0,,,0,low result,08:46
JOFF,N/A,0.0,0.0,,,0,no data,08:46
JRSH,N/A,0.0,0.0,,,0,low result,08:46
JNCE,N/A,0.0,0.0,,,0,low result,08:46
JOB,N/A,0.0,0.0,,,0,spiked data,08:46
JRO,N/A,0.0,0.0,,,0,no data,08:46
JRJC,N/A,0.0,0.0,,,0,low result,08:46
JOF,N/A,0.0,0.0,,,0,no data,08:46
JFIN,N/A,0.0,0.0,,,0,low result,08:46
JG,N/A,0.0,0.0,,,0,low result,08:46
JEMD,N/A,0.0,0.0,,,0,no data,08:46
JFU,N/A,0.0,0.0,,,0,low result,08:46
JMM,N/A,0.0,0.0,,,0,low result,08:46
JEQ,N/A,0.0,0.0,,,0,no data,08:46
JHAA,N/A,0.0,0.0,,,0,no data,08:46
JMP,N/A,0.0,0.0,,,0,low result,08:46
IVAN,N/A,0.0,0.0,,,0,low result,08:46
JCO,N/A,0.0,0.0,,,0,low result,08:46
JCS,N/A,0.0,0.0,,,0,low result,08:46
JCIC,N/A,0.0,0.0,,,0,no data,08:46
IVC,N/A,0.0,0.0,,,0,low result,08:46
JAN,N/A,0.0,0.0,,,0,spiked data,08:46
IZEA,N/A,0.0,0.0,,,0,low result,08:46
ITP,N/A,0.0,0.0,,,0,spiked data,08:46
ISUN,N/A,0.0,0.0,,,0,low result,08:46
ITRG,N/A,0.0,0.0,,,0,low result,08:46
ITRM,N/A,0.0,0.0,,,0,spiked data,08:46
ISSC,N/A,0.0,0.0,,,0,low result,08:46
ITI,N/A,0.0,0.0,,,0,low result,08:46
IVAC,N/A,0.0,0.0,,,0,low result,08:46
ITHX,N/A,0.0,0.0,,,0,no data,08:46
ISR,N/A,0.0,0.0,,,0,low result,08:46
ISOS,N/A,0.0,0.0,,,0,low result,08:46
ISLE,N/A,0.0,0.0,,,0,spiked data,08:46
ISIG,N/A,0.0,0.0,,,0,no data,08:46
IRS,N/A,0.0,0.0,,,0,low result,08:46
ISAA,N/A,0.0,0.0,,,0,no data,08:46
ISPC,N/A,0.0,0.0,,,0,low result,08:46
IRIX,N/A,0.0,0.0,,,0,spiked data,08:46
IPHA,N/A,0.0,0.0,,,0,low result,08:46
IPDN,N/A,0.0,0.0,,,0,low result,08:46
INVO,N/A,0.0,0.0,,,0,low result,08:46
IPW,N/A,0.0,0.0,,,0,low result,08:46
IPA,N/A,0.0,0.0,,,0,low result,08:46
IPVA,N/A,0.0,0.0,,,0,no data,08:46
IO,N/A,0.0,0.0,,,0,low result,08:46
IPVI,N/A,0.0,0.0,,,0,no data,08:46
INTZ,N/A,0.0,0.0,,,0,low result,08:46
INUV,N/A,0.0,0.0,,,0,spiked data,08:46
INPX,N/A,0.0,0.0,,,0,low result,08:46
INM,N/A,0.0,0.0,,,0,low result,08:46
INFI,N/A,0.0,0.0,,,0,low result,08:46
INOD,N/A,0.0,0.0,,,0,low result,08:46
INDO,N/A,0.0,0.0,,,0,low result,08:46
INKA,N/A,0.0,0.0,,,0,low result,08:46
IMUX,N/A,0.0,0.0,,,0,low result,08:46
IMMR,N/A,0.0,0.0,,,0,low result,08:46
IMTE,N/A,0.0,0.0,,,0,low result,08:46
IMV,N/A,0.0,0.0,,,0,low result,08:46
IMPX,N/A,0.0,0.0,,,0,no data,08:50
IMH,N/A,0.0,0.0,,,0,low result,08:50
IMRA,N/A,0.0,0.0,,,0,low result,08:50
IMMP,N/A,0.0,0.0,,,0,low result,08:50
IMAC,N/A,0.0,0.0,,,0,low result,08:50
III,N/A,0.0,0.0,,,0,low result,08:50
IMBI,N/A,0.0,0.0,,,0,low result,08:50
IINN,N/A,0.0,0.0,,,0,low result,08:50
